a,seed,step,w2,dL_dw2,loss
1.35,1,1280,2.6265780925750732,-0.0032402686774730682,0.4049343466758728
1.35,1,1290,2.6464877128601074,-0.003221915103495121,0.40398094058036804
1.35,1,1300,2.666417121887207,-0.003203948028385639,0.4030298590660095
1.35,1,1310,2.6863667964935303,-0.0031859660521149635,0.40208107233047485
1.35,1,1320,2.706336259841919,-0.0031684720888733864,0.4011344015598297
1.35,1,1330,2.7263262271881104,-0.003150777891278267,0.4001900553703308
1.35,1,1340,2.746335744857788,-0.0031338296830654144,0.3992478549480438
1.35,1,1350,2.7663657665252686,-0.0031164344400167465,0.39830783009529114
1.35,1,1360,2.7864151000976562,-0.0031002163887023926,0.39736998081207275
1.35,1,1370,2.806485414505005,-0.003082623705267906,0.39643433690071106
1.35,1,1380,2.8265743255615234,-0.003067038021981716,0.39550071954727173
1.35,1,1390,2.846684694290161,-0.0030493009835481644,0.3945692479610443
1.35,1,1400,2.8668136596679688,-0.0030335653573274612,0.39363986253738403
1.35,1,1410,2.886962890625,-0.0030169636011123657,0.3927125632762909
1.35,1,1420,2.9071319103240967,-0.0030010761693120003,0.39178726077079773
1.35,1,1430,2.927320718765259,-0.0029854606837034225,0.39086398482322693
1.35,1,1440,2.9475293159484863,-0.0029690731316804886,0.3899427652359009
1.35,1,1450,2.967756986618042,-0.0029536932706832886,0.3890236020088196
1.35,1,1460,2.988004684448242,-0.0029381681233644485,0.3881063461303711
1.35,1,1470,3.0082716941833496,-0.00292269978672266,0.38719111680984497
1.35,1,1480,3.0285582542419434,-0.0029072239995002747,0.38627785444259644
1.35,1,1490,3.0488638877868652,-0.002892669290304184,0.3853665590286255
1.35,1,1500,3.0691895484924316,-0.0028772419318556786,0.38445717096328735
1.35,1,1510,3.089534044265747,-0.0028622671961784363,0.38354969024658203
1.35,1,1520,3.1098978519439697,-0.0028475187718868256,0.3826441466808319
1.35,1,1530,3.1302809715270996,-0.002832680009305477,0.3817405700683594
1.35,1,1540,3.1506829261779785,-0.0028181029483675957,0.3808388113975525
1.35,1,1550,3.1711039543151855,-0.002803490497171879,0.3799389600753784
1.35,1,1560,3.1915438175201416,-0.0027891919016838074,0.37904101610183716
1.35,1,1570,3.2120025157928467,-0.0027750572189688683,0.37814491987228394
1.35,1,1580,3.232480525970459,-0.0027605481445789337,0.37725064158439636
1.35,1,1590,3.252976894378662,-0.0027469759806990623,0.3763582110404968
1.35,1,1600,3.2734925746917725,-0.002732880413532257,0.3754676580429077
1.35,1,1610,3.2940263748168945,-0.002719152718782425,0.37457889318466187
1.35,1,1620,3.3145790100097656,-0.0027053989470005035,0.3736919164657593
1.35,1,1630,3.3351500034332275,-0.002691439352929592,0.3728067874908447
1.35,1,1640,3.3557393550872803,-0.0026781130582094193,0.3719234764575958
1.35,1,1650,3.376347064971924,-0.0026643704622983932,0.3710419535636902
1.35,1,1660,3.396972894668579,-0.0026515834033489227,0.37016212940216064
1.35,1,1670,3.4176173210144043,-0.00263786967843771,0.36928418278694153
1.35,1,1680,3.438279151916504,-0.0026250649243593216,0.3684080243110657
1.35,1,1690,3.4589598178863525,-0.0026112915948033333,0.3675335645675659
1.35,1,1700,3.4796576499938965,-0.0025988733395934105,0.36666083335876465
1.35,1,1710,3.500373601913452,-0.0025858785957098007,0.36578992009162903
1.35,1,1720,3.5211071968078613,-0.002573111094534397,0.3649207353591919
1.35,1,1730,3.541858673095703,-0.0025599924847483635,0.36405327916145325
1.35,1,1740,3.5626277923583984,-0.0025472240522503853,0.3631875216960907
1.35,1,1750,3.583414316177368,-0.0025350265204906464,0.362323522567749
1.35,1,1760,3.6042184829711914,-0.0025219637900590897,0.36146125197410583
1.35,1,1770,3.6250393390655518,-0.0025100745260715485,0.36060070991516113
1.35,1,1780,3.645878314971924,-0.0024971533566713333,0.35974180698394775
1.35,1,1790,3.666733503341675,-0.0024856645613908768,0.3588847219944
1.35,1,1800,3.6876063346862793,-0.002473362721502781,0.35802924633026123
1.35,1,1810,3.70849609375,-0.0024611065164208412,0.3571755290031433
1.35,1,1820,3.729402780532837,-0.00244902353733778,0.3563234806060791
1.35,1,1830,3.750326156616211,-0.0024375738576054573,0.3554731011390686
1.35,1,1840,3.7712666988372803,-0.0024248678237199783,0.3546243906021118
1.35,1,1850,3.7922234535217285,-0.0024134572595357895,0.3537774384021759
1.35,1,1860,3.8131966590881348,-0.0024017738178372383,0.3529320955276489
1.35,1,1870,3.834186315536499,-0.002390538342297077,0.35208839178085327
1.35,1,1880,3.8551931381225586,-0.0023784609511494637,0.3512463867664337
1.35,1,1890,3.8762154579162598,-0.002366941422224045,0.35040605068206787
1.35,1,1900,3.8972537517547607,-0.002355339005589485,0.3495674133300781
1.35,1,1910,3.9183080196380615,-0.002343675121665001,0.3487303853034973
1.35,1,1920,3.9393792152404785,-0.0023327013477683067,0.34789496660232544
1.35,1,1930,3.9604663848876953,-0.002321649342775345,0.34706124663352966
1.35,1,1940,3.981569528579712,-0.002310190349817276,0.3462291359901428
1.35,1,1950,4.002687454223633,-0.002298942767083645,0.3453987240791321
1.35,1,1960,4.023820877075195,-0.0022877762094140053,0.3445699214935303
1.35,1,1970,4.04496955871582,-0.002277674153447151,0.3437427878379822
1.35,1,1980,4.066135406494141,-0.0022658696398139,0.34291720390319824
1.35,1,1990,4.087315559387207,-0.0022548548877239227,0.3420933187007904
1.35,1,1999,4.106390476226807,-0.0022456180304288864,0.34135323762893677
1.35,2,0,0.27422869205474854,0.05174785852432251,0.701345682144165
1.35,2,10,0.18192458152770996,0.008937403559684753,0.6939280033111572
1.35,2,20,0.127289280295372,-0.00164826400578022,0.6935766339302063
1.35,2,30,0.11078938096761703,-0.001951291924342513,0.6932655572891235
1.35,2,40,0.11059066653251648,0.00030978769063949585,0.6931192278862
1.35,2,50,0.10927706211805344,0.0007544388063251972,0.6931037902832031
1.35,2,60,0.106004498898983,-0.00027978792786598206,0.6930649280548096
1.35,2,70,0.10618634521961212,-0.0005178698338568211,0.6930522322654724
1.35,2,80,0.10865037888288498,4.8127491027116776e-05,0.693037748336792
1.35,2,90,0.10913007706403732,0.0003887624479830265,0.6930267214775085
1.35,2,100,0.10697828233242035,0.00034335674718022346,0.6930129528045654
1.35,2,110,0.10383078455924988,0.0003665173426270485,0.6929942965507507
1.35,2,120,0.09998228400945663,0.0004520718939602375,0.6929664611816406
1.35,2,130,0.09533505141735077,0.00037280377000570297,0.6929234266281128
1.35,2,140,0.09094154834747314,0.00018053408712148666,0.6928524971008301
1.35,2,150,0.08809521049261093,-8.43806192278862e-05,0.6927258968353271
1.35,2,160,0.08820989727973938,-0.0005899397656321526,0.6924723982810974
1.35,2,170,0.0941266417503357,-0.0015009315684437752,0.691870927810669
1.35,2,180,0.11131434887647629,-0.0034858081489801407,0.690065324306488
1.35,2,190,0.15378917753696442,-0.00823993794620037,0.6832333207130432
1.35,2,200,0.24631120264530182,-0.012771880254149437,0.6593677997589111
1.35,2,210,0.38084152340888977,-0.008410533890128136,0.6105541586875916
1.35,2,220,0.4851120412349701,0.0014605633914470673,0.5697632431983948
1.35,2,230,0.5319786071777344,-0.007162362337112427,0.5571487545967102
1.35,2,240,0.5961324572563171,-0.004741569980978966,0.5455045104026794
1.35,2,250,0.6613109111785889,-0.004342144355177879,0.5371453762054443
1.35,2,260,0.7252700924873352,-0.003630826249718666,0.5303511619567871
1.35,2,270,0.7814750671386719,-0.003169562667608261,0.5247848629951477
1.35,2,280,0.8298026323318481,-0.0029772110283374786,0.519961416721344
1.35,2,290,0.874980628490448,-0.002961518242955208,0.5157215595245361
1.35,2,300,0.9194892048835754,-0.0027258936315774918,0.5118775963783264
1.35,2,310,0.9619851112365723,-0.0025224946439266205,0.5083515048027039
1.35,2,320,1.0020993947982788,-0.002449359744787216,0.5050749778747559
1.35,2,330,1.0408716201782227,-0.0023621078580617905,0.5020038485527039
1.35,2,340,1.078670859336853,-0.0022470075637102127,0.49910277128219604
1.35,2,350,1.1154061555862427,-0.0021627359092235565,0.49634575843811035
1.35,2,360,1.1512296199798584,-0.0020917728543281555,0.4937126040458679
1.35,2,370,1.1862857341766357,-0.0020241886377334595,0.49118706583976746
1.35,2,380,1.2206568717956543,-0.0019645188003778458,0.4887559413909912
1.35,2,390,1.254429578781128,-0.0019070859998464584,0.4864084720611572
1.35,2,400,1.2876514196395874,-0.0018541011959314346,0.48413580656051636
1.35,2,410,1.3203763961791992,-0.0018065571784973145,0.4819302260875702
1.35,2,420,1.352660894393921,-0.0017612539231777191,0.47978541254997253
1.35,2,430,1.3845380544662476,-0.0017191022634506226,0.47769585251808167
1.35,2,440,1.4160425662994385,-0.001680184155702591,0.47565677762031555
1.35,2,450,1.4472081661224365,-0.0016431491822004318,0.4736641049385071
1.35,2,460,1.4780598878860474,-0.0016085319221019745,0.4717142581939697
1.35,2,470,1.5086216926574707,-0.0015761647373437881,0.46980395913124084
1.35,2,480,1.538915753364563,-0.001544903963804245,0.4679304361343384
1.35,2,490,1.5689610242843628,-0.001515151932835579,0.46609124541282654
1.35,2,500,1.5987745523452759,-0.0014875568449497223,0.4642839729785919
1.35,2,510,1.6283714771270752,-0.0014611724764108658,0.4625067412853241
1.35,2,520,1.657766580581665,-0.0014358721673488617,0.4607577621936798
1.35,2,530,1.68697190284729,-0.001411736011505127,0.45903530716896057
1.35,2,540,1.7159996032714844,-0.0013885796070098877,0.45733797550201416
1.35,2,550,1.7448598146438599,-0.0013665501028299332,0.4556642770767212
1.35,2,560,1.7735626697540283,-0.0013450141996145248,0.4540131092071533
1.35,2,570,1.8021166324615479,-0.0013245288282632828,0.4523833096027374
1.35,2,580,1.8305299282073975,-0.0013053026050329208,0.45077377557754517
1.35,2,590,1.8588107824325562,-0.0012858305126428604,0.44918370246887207
1.35,2,600,1.8869653940200806,-0.0012677144259214401,0.4476119875907898
1.35,2,610,1.9150002002716064,-0.0012500379234552383,0.4460580050945282
1.35,2,620,1.9429212808609009,-0.0012333095073699951,0.4445209205150604
1.35,2,630,1.9707348346710205,-0.0012169703841209412,0.4429999589920044
1.35,2,640,1.9984456300735474,-0.0012008287012577057,0.44149458408355713
1.35,2,650,2.0260584354400635,-0.0011851359158754349,0.4400041997432709
1.35,2,660,2.0535776615142822,-0.0011695679277181625,0.4385281801223755
1.35,2,670,2.0810070037841797,-0.0011551007628440857,0.437065988779068
1.35,2,680,2.108351230621338,-0.001140618696808815,0.4356171786785126
1.35,2,690,2.135613441467285,-0.0011271368712186813,0.43418121337890625
1.35,2,700,2.162797689437866,-0.001114005222916603,0.43275773525238037
1.35,2,710,2.189906597137451,-0.0011009331792593002,0.43134620785713196
1.35,2,720,2.2169437408447266,-0.0010885260999202728,0.4299463927745819
1.35,2,730,2.2439115047454834,-0.0010765790939331055,0.4285578429698944
1.35,2,740,2.27081298828125,-0.0010648220777511597,0.4271802604198456
1.35,2,750,2.2976508140563965,-0.0010530650615692139,0.425813227891922
1.35,2,760,2.3244271278381348,-0.0010419581085443497,0.42445656657218933
1.35,2,770,2.351145029067993,-0.00103045254945755,0.42310988903045654
1.35,2,780,2.377805471420288,-0.0010191220790147781,0.42177292704582214
1.35,2,790,2.4044108390808105,-0.0010084006935358047,0.4204454720020294
1.35,2,800,2.4309630393981934,-0.0009983833879232407,0.4191271960735321
1.35,2,810,2.4574642181396484,-0.0009882841259241104,0.41781798005104065
1.35,2,820,2.4839160442352295,-0.0009783878922462463,0.4165174961090088
1.35,2,830,2.510319709777832,-0.0009689498692750931,0.4152255654335022
1.35,2,840,2.536677360534668,-0.0009594596922397614,0.41394197940826416
1.35,2,850,2.562990665435791,-0.0009499751031398773,0.41266655921936035
1.35,2,860,2.5892603397369385,-0.0009408406913280487,0.41139906644821167
1.35,2,870,2.615488052368164,-0.0009321924299001694,0.41013938188552856
1.35,2,880,2.6416752338409424,-0.0009233709424734116,0.4088873267173767
1.35,2,890,2.667823076248169,-0.00091499462723732,0.407642662525177
1.35,2,900,2.6939327716827393,-0.0009062141180038452,0.40640541911125183
1.35,2,910,2.7200050354003906,-0.0008979272097349167,0.40517517924308777
1.35,2,920,2.7460412979125977,-0.0008899718523025513,0.403952032327652
1.35,2,930,2.772042751312256,-0.0008819941431283951,0.40273573994636536
1.35,2,940,2.7980103492736816,-0.0008733794093132019,0.40152615308761597
1.35,2,950,2.823944091796875,-0.0008662845939397812,0.4003232717514038
1.35,2,960,2.8498451709747314,-0.0008601769804954529,0.39912673830986023
1.35,2,970,2.8757169246673584,-0.000851580873131752,0.3979366421699524
1.35,2,980,2.901557207107544,-0.0008441749960184097,0.39675280451774597
1.35,2,990,2.927368640899658,-0.0008369181305170059,0.3955751061439514
1.35,2,1000,2.953150987625122,-0.0008302368223667145,0.3944033682346344
1.35,2,1010,2.978905200958252,-0.0008225012570619583,0.3932376801967621
1.35,2,1020,3.0046300888061523,-0.0008167456835508347,0.39207780361175537
1.35,2,1030,3.030329465866089,-0.0008094105869531631,0.3909236788749695
1.35,2,1040,3.056002378463745,-0.0008027488365769386,0.3897753059864044
1.35,2,1050,3.0816493034362793,-0.0007969578728079796,0.3886323869228363
1.35,2,1060,3.107271671295166,-0.0007908446714282036,0.3874949514865875
1.35,2,1070,3.132870674133301,-0.0007823286578059196,0.38636302947998047
1.35,2,1080,3.1584436893463135,-0.0007775500416755676,0.38523638248443604
1.35,2,1090,3.1839942932128906,-0.0007713595405220985,0.38411498069763184
1.35,2,1100,3.209522008895874,-0.0007655303925275803,0.38299882411956787
1.35,2,1110,3.235027551651001,-0.0007594246417284012,0.38188767433166504
1.35,2,1120,3.2605111598968506,-0.000753084197640419,0.3807815909385681
1.35,2,1130,3.285972833633423,-0.0007478119805455208,0.3796805143356323
1.35,2,1140,3.3114140033721924,-0.0007421309128403664,0.3785843551158905
1.35,2,1150,3.3368351459503174,-0.0007359739392995834,0.3774929940700531
1.35,2,1160,3.3622357845306396,-0.0007304316386580467,0.37640640139579773
1.35,2,1170,3.3876163959503174,-0.0007250532507896423,0.375324547290802
1.35,2,1180,3.412977933883667,-0.0007202085107564926,0.37424737215042114
1.35,2,1190,3.438321113586426,-0.0007142815738916397,0.373174786567688
1.35,2,1200,3.4636452198028564,-0.0007083797827363014,0.37210679054260254
1.35,2,1210,3.488950252532959,-0.0007045809179544449,0.37104323506355286
1.35,2,1220,3.5142383575439453,-0.0006986213847994804,0.3699841797351837
1.35,2,1230,3.539508104324341,-0.0006941044703125954,0.36892950534820557
1.35,2,1240,3.564760684967041,-0.0006893500685691833,0.367879182100296
1.35,2,1250,3.589996576309204,-0.0006841002032160759,0.3668331205844879
1.35,2,1260,3.615215539932251,-0.0006788121536374092,0.3657914102077484
1.35,2,1270,3.64041805267334,-0.0006741434335708618,0.3647538125514984
1.35,2,1280,3.66560435295105,-0.000669076107442379,0.36372044682502747
1.35,2,1290,3.6907742023468018,-0.0006651319563388824,0.362691193819046
1.35,2,1300,3.7159292697906494,-0.0006599882617592812,0.3616660237312317
1.35,2,1310,3.7410683631896973,-0.0006555616855621338,0.3606448769569397
1.35,2,1320,3.766192674636841,-0.0006504934281110764,0.35962775349617004
1.35,2,1330,3.7913014888763428,-0.0006463900208473206,0.35861456394195557
1.35,2,1340,3.816396474838257,-0.0006417650729417801,0.35760533809661865
1.35,2,1350,3.8414759635925293,-0.0006371922791004181,0.35659995675086975
1.35,2,1360,3.8665409088134766,-0.0006335051730275154,0.3555985391139984
1.35,2,1370,3.891592502593994,-0.000628545880317688,0.3546008765697479
1.35,2,1380,3.9166293144226074,-0.0006248559802770615,0.3536069989204407
1.35,2,1390,3.9416539669036865,-0.0006200708448886871,0.3526168167591095
1.35,2,1400,3.9666645526885986,-0.0006157532334327698,0.35163038969039917
1.35,2,1410,3.991661787033081,-0.0006115967407822609,0.3506476581096649
1.35,2,1420,4.0166449546813965,-0.0006086109206080437,0.34966859221458435
1.35,2,1430,4.041616916656494,-0.0006032204255461693,0.3486931324005127
1.35,2,1440,4.066575050354004,-0.0005994336679577827,0.34772124886512756
1.35,2,1450,4.091519832611084,-0.0005963779985904694,0.34675294160842896
1.35,2,1460,4.116453170776367,-0.0005919532850384712,0.3457881808280945
1.35,2,1470,4.141373634338379,-0.0005884738638997078,0.34482693672180176
1.35,2,1480,4.1662821769714355,-0.0005848174914717674,0.3438691794872284
1.35,2,1490,4.191179275512695,-0.0005803322419524193,0.3429148197174072
1.35,2,1500,4.216063499450684,-0.0005776481702923775,0.34196391701698303
1.35,2,1510,4.240937232971191,-0.0005719494074583054,0.34101641178131104
1.35,2,1520,4.265798091888428,-0.0005688201636075974,0.34007227420806885
1.35,2,1530,4.290647506713867,-0.0005660606548190117,0.33913153409957886
1.35,2,1540,4.315485954284668,-0.0005619488656520844,0.3381940722465515
1.35,2,1550,4.340312480926514,-0.0005593718960881233,0.3372599482536316
1.35,2,1560,4.365129470825195,-0.0005541229620575905,0.33632907271385193
1.35,2,1570,4.389933109283447,-0.000552348792552948,0.3354014456272125
1.35,2,1580,4.414728164672852,-0.0005468381568789482,0.3344770669937134
1.35,2,1590,4.439510345458984,-0.0005452819168567657,0.3335559368133545
1.35,2,1600,4.464283466339111,-0.0005406374111771584,0.3326379656791687
1.35,2,1610,4.489045143127441,-0.0005376115441322327,0.3317231833934784
1.35,2,1620,4.513796329498291,-0.0005345037207007408,0.330811470746994
1.35,2,1630,4.538537979125977,-0.0005300091579556465,0.32990291714668274
1.35,2,1640,4.563268184661865,-0.0005275262519717216,0.32899749279022217
1.35,2,1650,4.587987899780273,-0.0005253534764051437,0.3280951678752899
1.35,2,1660,4.612699508666992,-0.0005200598388910294,0.3271958827972412
1.35,2,1670,4.637399196624756,-0.0005180938169360161,0.32629966735839844
1.35,2,1680,4.662089824676514,-0.0005140062421560287,0.3254064619541168
1.35,2,1690,4.686769485473633,-0.0005120420828461647,0.32451626658439636
1.35,2,1700,4.711440563201904,-0.0005082758143544197,0.3236290216445923
1.35,2,1710,4.7361016273498535,-0.0005049314349889755,0.32274478673934937
1.35,2,1720,4.7607526779174805,-0.0005021905526518822,0.3218635320663452
1.35,2,1730,4.785394668579102,-0.0004993434995412827,0.3209851384162903
1.35,2,1740,4.810028076171875,-0.0004945555701851845,0.3201097249984741
1.35,2,1750,4.834649085998535,-0.0004943860694766045,0.31923723220825195
